time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.760000000000002,0.35482255909072924,0.15129000928756292,18.049543609229687,6.271639149970309,6.0850202869015675,0.0,1.2410387232344704,0.27209834653061854,5.417056262154586,-0.10146669116245735,-0.1653028546081511,0.0,468.5981522520937,468.411456348346,467.6418246319508,468.2938248065815
2.820000000000002,0.4338973464110268,0.16732280766566957,18.379666898542638,6.265229758960725,6.075125862973515,0.0,1.3957019106964772,0.2616428087707209,5.585871840315431,-0.12056464544596684,-0.16412806211785036,0.0,489.2271687172884,489.2914265700782,491.49919542718624,490.07246729381484
2.880000000000002,0.521733487693688,0.18264487289997605,18.716386169566082,6.2577357554385475,6.065006395548409,0.0,1.533024570227031,0.2484036656423017,5.637496157940211,-0.1353931389510319,-0.1797314048712989,0.0,457.58414690541116,456.3134361196301,457.55145753204465,456.35529224662724
2.940000000000002,0.6172979801324401,0.1971110502649891,19.053001679251555,6.250013494594803,6.055079697732737,0.0,1.6532920837092073,0.23317428171638735,5.582952926085359,-0.11789168826254265,-0.14624700284356143,0.0,421.5743368419461,424.4295822702818,423.53371371196874,425.0203716263724
3.000000000000002,0.7208529471216545,0.2104523240742115,19.3889690032733,6.2438847215134885,6.046831965932245,0.0,1.799230024673126,0.21095288705023704,5.615427275036923,-0.08163209782846002,-0.1240247573942636,0.0,451.0181290895284,452.7921668001415,451.4717132465545,454.3787884625589
3.0600000000000023,0.8323883088021828,0.22250647628614262,19.723040563759056,6.239151479220887,6.039020129145815,0.0,1.9192276786898417,0.1904927326556957,5.52045193731069,-0.07389938254866538,-0.1468780918997456,0.0,412.08180356637655,410.03865362305663,410.4659175457829,411.1461791506021
3.1200000000000023,0.9515701729144612,0.2332062651457891,20.052700233839644,6.2342921347353055,6.029805266510419,0.0,2.054210575193514,0.16580796875700848,5.468079490436111,-0.10150886446130788,-0.17238782105117978,0.0,426.6799049957286,424.4719060111141,426.36051363164705,423.98854561886327
3.1800000000000024,1.0789916863868714,0.24234517326252636,20.37914490499955,6.228100712577078,6.01927126184653,0.0,2.193992143850786,0.13834397946691576,5.413232977374824,-0.10678219515255484,-0.18282149377117685,0.0,426.0216772683198,425.0970924710067,424.447298023572,423.9845583485682
3.2400000000000024,1.2157821722576032,0.2495699872876915,20.705241518658102,6.221420935467638,6.007997812764838,0.0,2.3665775144116656,0.10191510688008248,5.455880723842853,-0.12246447308419828,-0.20066334291761936,0.0,458.588595329711,457.13534067370057,457.7976662711182,456.53711708019154
3.3000000000000025,1.3618591969241114,0.2547666018976793,21.029341659595374,6.214203344798793,5.995872938029482,0.0,2.503570242531324,0.07078423880711328,5.347469724763563,-0.11627400194544303,-0.2050741345582091,0.0,408.4696599101457,408.03197775012313,408.1154497026385,408.6532720134115
3.3600000000000025,1.5170188919764573,0.257832248980355,21.349204429850808,6.206901843376222,5.983477097168944,0.0,2.6693648032702733,0.03085024023876589,5.314156665411948,-0.13563923070251807,-0.2098264275020183,0.0,434.8343812183806,434.392948875403,435.21418395444715,433.57590462369654
3.4200000000000026,1.6817952887022514,0.2585139130102607,21.66529810224714,6.198618113818457,5.970903628994309,0.0,2.824115100989553,-0.0087205939113771,5.222116008890186,-0.14340460551942913,-0.20902683061411562,0.0,416.0247695043384,416.0482711901502,414.8365950216578,414.1347600133589
3.4800000000000026,1.857270961418138,0.2563757418724119,21.979584785182247,6.190575910860577,5.958026754972703,0.0,3.026024715571573,-0.06323274729489788,5.253154327632555,-0.11991600068587542,-0.22913501686643428,0.0,458.5053349995518,456.8601086141581,456.40982700638835,458.2645850213528
3.5400000000000027,2.0464715396849393,0.2504501808861221,22.299672565492827,6.182814955387684,5.944394408271378,0.0,3.2817047291927506,-0.1349264406161376,5.4145941345599775,-0.1654921485577876,-0.22360888333916085,0.0,499.6724358658856,500.03018240966315,502.09048993732137,498.75761919955454
3.6000000000000028,2.250247563593667,0.24035105854196065,22.626359290646516,6.172527416130482,5.932356819463333,0.0,3.5116994240054535,-0.2025531014376246,5.473679748122835,-0.1873547424627236,-0.17467402590245854,0.0,470.2831469444354,474.0195793019605,473.6245243812668,471.91292431001295
3.660000000000003,2.46647172840104,0.22647633647294146,22.952269135186686,6.160926326124951,5.92205975545966,0.0,3.6964740647173895,-0.2607565033520329,5.389613424972455,-0.20935391630118486,-0.16612273716880316,0.0,427.38316799587625,428.0819834683821,427.89602027901753,425.97982743214203
3.720000000000003,2.6962389608950907,0.20817868761278344,23.27911648259535,6.147978611665501,5.912095068614541,0.0,3.962948682095829,-0.35029398570502795,5.503611828095237,-0.23351154900746096,-0.16598914018345542,0.0,492.97662542399746,492.9631275239581,494.66392895119094,492.83975078372043
3.780000000000003,2.9398901573106837,0.18504696375885996,23.6068744294924,6.13404904276754,5.901764889324166,0.0,4.159391974045429,-0.42176114118840885,5.421156891697869,-0.229588760100003,-0.18887201370367324,0.0,432.47337998791113,430.5110858554726,433.32085052967716,433.59542411922365
3.840000000000003,3.19575983360147,0.15731594365440987,23.930312377254072,6.120138634778382,5.891680464244198,0.0,4.370220836550138,-0.5035996893039424,5.359395507979288,-0.2367622517632522,-0.14360048438818102,0.0,438.86496963412543,442.5782280777236,441.6053606276948,440.959066672945
3.900000000000003,3.466999744456859,0.12343327503820041,24.25611532812006,6.1060210111091315,5.882489207587971,0.0,4.671320058174671,-0.6270404941164163,5.498637335238407,-0.23251281792158898,-0.19120468579957117,0.0,509.4760883129829,506.039432174711,507.8823930283377,508.1395456577102
